ANO_ELEICAO_ANALISE,SG_UF,SG_UE,NM_UE,codigo_ibge_municipio,total_candidatos,candidatos_cristaos,eleitos_total,cristaos_eleitos,pct_cristaos,chance_eleicao_cristaos
2012,AM,02194,CANUTAMA,,58,0,9,0,0.0,
2012,AM,02216,CARAUARI,,60,0,11,0,0.0,
2012,AM,02232,CAREIRO,,176,3,13,0,0.017045454545454544,0.0
2012,AM,02259,COARI,,175,4,15,0,0.022857142857142857,0.0
2012,AM,02275,CODAJÁS,,84,2,11,0,0.023809523809523808,0.0
2012,AM,02291,EIRUNEPÉ,,97,1,11,0,0.010309278350515464,0.0
2012,AM,02313,ENVIRA,,79,2,11,0,0.02531645569620253,0.0
2012,AM,02330,FONTE BOA,,111,2,11,0,0.018018018018018018,0.0
2012,AM,02356,HUMAITÁ,,111,4,13,0,0.036036036036036036,0.0
2012,AM,02372,SANTA ISABEL DO RIO NEGRO,,57,0,9,0,0.0,
2012,AM,02399,IPIXUNA,,44,0,11,0,0.0,
2012,AM,02410,ITACOATIARA,,226,5,15,0,0.022123893805309734,0.0
2012,AM,02437,ITAPIRANGA,,88,1,9,0,0.011363636363636364,0.0
2012,AM,02453,JAPURÁ,,89,1,9,0,0.011235955056179775,0.0
2012,AM,02470,JURUÁ,,60,1,9,0,0.016666666666666666,0.0
2012,AM,02496,JUTAÍ,,81,1,11,0,0.012345679012345678,0.0
2012,AM,02518,LÁBREA,,96,7,9,1,0.07291666666666667,0.14285714285714285
2012,AM,02534,MANACAPURU,,188,3,15,0,0.015957446808510637,0.0
2012,AM,02550,MANAUS,,911,18,41,0,0.019758507135016465,0.0
2012,AM,02577,MANICORÉ,,99,0,13,0,0.0,
2012,AM,02593,MARAÃ,,108,1,11,0,0.009259259259259259,0.0
2012,AM,02615,MAUÉS,,169,5,15,0,0.029585798816568046,0.0
2012,AM,02631,NHAMUNDÁ,,86,0,9,0,0.0,
2012,AM,02658,NOVA OLINDA DO NORTE,,135,2,13,1,0.014814814814814815,0.5
2012,AM,02674,NOVO ARIPUANÃ,,154,2,11,0,0.012987012987012988,0.0
2012,AM,02690,PARINTINS,,151,6,11,1,0.039735099337748346,0.16666666666666666
2012,AM,02712,PAUINI,,41,1,11,0,0.024390243902439025,0.0
2012,AM,02739,SANTO ANTÔNIO DO IÇÁ,,105,2,11,0,0.01904761904761905,0.0
2012,AM,02755,SÃO PAULO DE OLIVENÇA,,108,2,9,0,0.018518518518518517,0.0
2012,AM,02771,SILVES,,76,0,9,0,0.0,
2012,AM,02798,TAPAUÁ,,126,4,11,1,0.031746031746031744,0.25
2012,AM,02810,TEFÉ,,142,1,15,0,0.007042253521126761,0.0
2012,AM,02836,SÃO GABRIEL DA CACHOEIRA,,124,2,13,0,0.016129032258064516,0.0
2012,AM,02852,URUCARÁ,,76,0,11,0,0.0,
2012,AM,02879,URUCURITUBA,,149,2,11,0,0.013422818791946308,0.0
2012,AM,02895,ALVARÃES,,101,0,9,0,0.0,
2012,AM,02917,AMATURÁ,,99,1,9,0,0.010101010101010102,0.0
2012,AM,02933,ANAMÃ,,71,1,9,0,0.014084507042253521,0.0
2012,AM,02950,BERURI,,55,0,9,0,0.0,
2012,AM,02976,BOA VISTA DO RAMOS,,122,3,9,1,0.02459016393442623,0.3333333333333333
2012,AM,02992,CAAPIRANGA,,99,3,9,0,0.030303030303030304,0.0
2012,AM,98353,IRANDUBA,1301852,138,5,13,0,0.036231884057971016,0.0
2012,AM,98370,ITAMARATI,1301951,50,0,9,0,0.0,
2012,AM,98396,MANAQUIRI,1302553,80,2,11,0,0.025,0.0
2012,AM,98418,PRESIDENTE FIGUEIREDO,1303536,111,3,11,0,0.02702702702702703,0.0
2012,AM,98434,RIO PRETO DA EVA,1303569,132,3,11,0,0.022727272727272728,0.0
2012,AM,98450,SÃO SEBASTIÃO DO UATUMÃ,1303957,90,3,9,0,0.03333333333333333,0.0
2012,AM,98477,TABATINGA,1304062,150,3,15,0,0.02,0.0
2012,AM,98493,UARINI,1304260,104,0,9,0,0.0,
2012,AM,98515,TONANTINS,1304237,69,0,11,0,0.0,
2012,AP,06009,PRACUÚBA,,55,3,9,0,0.05454545454545454,0.0
2012,AP,06017,AMAPÁ,,65,0,9,0,0.0,
2012,AP,06025,PORTO GRANDE,,105,3,9,0,0.02857142857142857,0.0
2012,AP,06033,CALÇOENE,,61,3,9,1,0.04918032786885246,0.3333333333333333
2012,AP,06041,ITAUBAL,,62,2,9,0,0.03225806451612903,0.0
2012,AP,06050,MACAPÁ,,402,17,23,2,0.04228855721393035,0.11764705882352941
2012,AP,06068,CUTIAS,,67,1,9,0,0.014925373134328358,0.0
2012,AP,06076,MAZAGÃO,,102,2,11,0,0.0196078431372549,0.0
2012,AP,06084,PEDRA BRANCA DO AMAPARI,,86,1,9,0,0.011627906976744186,0.0
2012,AP,06092,OIAPOQUE,,136,2,11,0,0.014705882352941176,0.0
2012,AP,06106,SERRA DO NAVIO,,63,4,9,1,0.06349206349206349,0.25
2012,AP,06114,FERREIRA GOMES,,72,0,9,0,0.0,
2012,AP,06122,VITÓRIA DO JARI,,97,3,9,0,0.030927835051546393,0.0
2012,AP,06130,LARANJAL DO JARI,,147,3,9,0,0.02040816326530612,0.0
2012,AP,06157,SANTANA,,194,7,13,0,0.03608247422680412,0.0
2012,AP,06173,TARTARUGALZINHO,,68,1,9,0,0.014705882352941176,0.0
2012,BA,30007,LUÍS EDUARDO MAGALHÃES,2919553,182,7,15,1,0.038461538461538464,0.14285714285714285
2012,BA,30058,EUNÁPOLIS,2910727,190,16,17,0,0.08421052631578947,0.0
2012,BA,30660,IUIU,2917334,36,0,9,0,0.0,
2012,BA,30678,JABORANDI,2917359,43,1,9,0,0.023255813953488372,0.0
2012,BA,30694,JUSSARI,2918555,39,5,9,1,0.1282051282051282,0.2
2012,BA,30716,AMÉRICA DOURADA,2901155,47,2,11,0,0.0425531914893617,0.0
2012,BA,30732,ARATACA,2902252,72,5,9,2,0.06944444444444445,0.4
2012,BA,30759,BARRO ALTO,2903235,34,1,9,0,0.029411764705882353,0.0
2012,BA,30775,BARROCAS,2903276,49,3,9,0,0.061224489795918366,0.0
2012,BA,30791,BURITIRAMA,2904753,43,0,11,0,0.0,
2012,BA,30813,CAPELA DO ALTO ALEGRE,2906857,59,1,9,0,0.01694915254237288,0.0
2012,BA,30830,CAPIM GROSSO,2906873,83,6,11,0,0.07228915662650602,0.0
2012,BA,30856,CANUDOS,2906824,38,1,11,0,0.02631578947368421,0.0
2012,BA,30872,DIAS D'ÁVILA,2910057,155,16,15,2,0.1032258064516129,0.125
2012,BA,30899,FÁTIMA,2910750,33,3,11,1,0.09090909090909091,0.3333333333333333
2012,BA,30910,FILADÉLFIA,2910859,58,2,11,0,0.034482758620689655,0.0
2012,BA,30937,GAVIÃO,2911253,49,1,9,0,0.02040816326530612,0.0
2012,BA,30953,GUAJERU,2911659,29,1,9,0,0.034482758620689655,0.0
2012,BA,30970,HELIÓPOLIS,2911857,38,2,9,1,0.05263157894736842,0.5
2012,BA,30996,JOÃO DOURADO,2918357,36,1,11,0,0.027777777777777776,0.0
2012,BA,33014,ABAÍRA,2900108,29,0,9,0,0.0,
2012,BA,33030,ABARÉ,2900207,48,0,11,0,0.0,
2012,BA,33057,ACAJUTIBA,2900306,84,12,9,0,0.14285714285714285,0.0
2012,BA,33065,ADUSTINA,2900355,33,3,9,0,0.09090909090909091,0.0
2012,BA,33073,ÁGUA FRIA,2900405,60,11,11,0,0.18333333333333332,0.0
2012,BA,33090,ÉRICO CARDOSO,2900504,36,1,9,0,0.027777777777777776,0.0
2012,BA,33111,AIQUARA,2900603,45,6,9,1,0.13333333333333333,0.16666666666666666
2012,BA,33138,ALAGOINHAS,2900702,292,34,17,2,0.11643835616438356,0.058823529411764705
2012,BA,33154,ALCOBAÇA,2900801,124,5,11,0,0.04032258064516129,0.0
2012,BA,33170,ALMADINA,2900900,33,5,9,0,0.15151515151515152,0.0
2012,BA,33197,AMARGOSA,2901007,122,15,13,2,0.12295081967213115,0.13333333333333333
2012,BA,33219,AMÉLIA RODRIGUES,2901106,138,18,11,0,0.13043478260869565,0.0
2012,BA,33235,ANAGÉ,2901205,63,2,11,1,0.031746031746031744,0.5
2012,BA,33251,ANDARAÍ,2901304,50,4,9,1,0.08,0.25
2012,BA,33260,ANDORINHA,2901353,75,6,9,0,0.08,0.0
2012,BA,33278,ANGICAL,2901403,53,2,9,0,0.03773584905660377,0.0
2012,BA,33294,ANGUERA,2901502,34,3,9,0,0.08823529411764706,0.0
2012,BA,33316,ANTAS,2901601,33,0,11,0,0.0,
2012,BA,33332,ANTÔNIO CARDOSO,2901700,59,3,9,0,0.05084745762711865,0.0
2012,BA,33359,ANTÔNIO GONÇALVES,2901809,34,1,9,1,0.029411764705882353,1.0
2012,BA,33375,APORÁ,2901908,59,3,9,0,0.05084745762711865,0.0
2012,BA,33383,ARAÇÁS,2902054,66,13,9,2,0.19696969696969696,0.15384615384615385
2012,BA,33391,ARACATU,2902005,36,1,9,0,0.027777777777777776,0.0
2012,BA,33405,APUAREMA,2901957,35,4,9,1,0.11428571428571428,0.25
2012,BA,33413,ARACI,2902104,115,7,15,0,0.06086956521739131,0.0
2012,BA,33430,ARAMARI,2902203,102,11,9,0,0.10784313725490197,0.0
2012,BA,33456,ARATUÍPE,2902302,67,9,9,1,0.13432835820895522,0.1111111111111111
2012,BA,33472,AURELINO LEAL,2902401,89,8,9,1,0.0898876404494382,0.125
2012,BA,33499,BAIANÓPOLIS,2902500,51,5,9,0,0.09803921568627451,0.0
2012,BA,33510,BAIXA GRANDE,2902609,44,2,11,0,0.045454545454545456,0.0
2012,BA,33529,BANZAÊ,2902658,44,1,9,0,0.022727272727272728,0.0
2012,BA,33537,BARRA,2902708,70,6,13,1,0.08571428571428572,0.16666666666666666
2012,BA,33553,BARRA DA ESTIVA,2902807,43,0,11,0,0.0,
2012,BA,33570,BARRA DO CHOÇA,2902906,83,3,11,1,0.03614457831325301,0.3333333333333333
2012,BA,33596,BARRA DO MENDES,2903003,41,1,9,0,0.024390243902439025,0.0
2012,BA,33618,BARRA DO ROCHA,2903102,56,4,9,2,0.07142857142857142,0.5
2012,BA,33634,BARREIRAS,2903201,273,13,19,1,0.047619047619047616,0.07692307692307693
2012,BA,33650,BARRO PRETO,2903300,96,6,9,1,0.0625,0.16666666666666666
2012,BA,33677,BELMONTE,2903409,106,4,11,0,0.03773584905660377,0.0
2012,BA,33693,BELO CAMPO,2903508,52,2,11,1,0.038461538461538464,0.5
2012,BA,33715,BIRITINGA,2903607,49,5,9,1,0.10204081632653061,0.2
2012,BA,33731,BOA NOVA,2903706,121,10,11,0,0.08264462809917356,0.0
2012,BA,33758,BOA VISTA DO TUPIM,2903805,43,3,11,2,0.06976744186046512,0.6666666666666666
2012,BA,33774,BOM JESUS DA LAPA,2903904,151,12,15,0,0.07947019867549669,0.0
2012,BA,33782,BOM JESUS DA SERRA,2903953,58,0,9,0,0.0,
2012,BA,33790,BONINAL,2904001,61,1,9,0,0.01639344262295082,0.0
2012,BA,33804,BONITO,2904050,50,2,9,0,0.04,0.0
2012,BA,33812,BOQUIRA,2904100,60,2,11,0,0.03333333333333333,0.0
2012,BA,33839,BOTUPORÃ,2904209,39,1,9,0,0.02564102564102564,0.0
2012,BA,33855,BREJÕES,2904308,82,7,9,0,0.08536585365853659,0.0
2012,BA,33871,BREJOLÂNDIA,2904407,28,1,9,1,0.03571428571428571,1.0
2012,BA,33898,BROTAS DE MACAÚBAS,2904506,36,1,9,1,0.027777777777777776,1.0
2012,BA,33910,BRUMADO,2904605,93,0,13,0,0.0,
2012,BA,33936,BUERAREMA,2904704,114,8,11,1,0.07017543859649122,0.125
2012,BA,33952,CAATIBA,2904803,56,2,9,0,0.03571428571428571,0.0
2012,BA,33960,CABACEIRAS DO PARAGUAÇU,2904852,52,5,11,0,0.09615384615384616,0.0
2012,BA,33979,CACHOEIRA,2904902,116,15,13,3,0.12931034482758622,0.2
2012,BA,33995,CACULÉ,2905008,44,3,11,0,0.06818181818181818,0.0
2012,BA,34010,CAEM,2905107,26,6,9,1,0.23076923076923078,0.16666666666666666
2012,BA,34029,CAETANOS,2905156,64,2,9,0,0.03125,0.0
2012,BA,34037,CAETITÉ,2905206,53,0,13,0,0.0,
2012,BA,34053,CAFARNAUM,2905305,70,2,11,0,0.02857142857142857,0.0
2012,BA,34070,CAIRU,2905404,68,6,11,2,0.08823529411764706,0.3333333333333333
2012,BA,34096,CALDEIRÃO GRANDE,2905503,68,4,9,0,0.058823529411764705,0.0
2012,BA,34118,CAMACAN,2905602,108,8,13,2,0.07407407407407407,0.25
2012,BA,34134,CAMAÇARI,2905701,356,26,19,3,0.07303370786516854,0.11538461538461539
2012,BA,34150,CAMAMU,2905800,112,8,13,1,0.07142857142857142,0.125
2012,BA,34177,CAMPO ALEGRE DE LOURDES,2905909,70,4,11,0,0.05714285714285714,0.0
2012,BA,34193,CAMPO FORMOSO,2906006,93,3,15,0,0.03225806451612903,0.0
