ANO_ELEICAO_ANALISE,ESFERA,SG_UF,codigo_ibge_municipio,municipio_ibge,grupo_religioso,votos,total_recorte,pct_votos,comparacao
2016,municipal,PA,1504604,Mocajuba,Cristãos,45,18322,0.0024560637484990723,cristaos_vs_nao_cristaos
2016,municipal,PA,1504604,Mocajuba,Não cristãos,18277,18322,0.997543936251501,cristaos_vs_nao_cristaos
2016,municipal,PA,1504703,Moju,Cristãos,793,39149,0.0202559452348719,cristaos_vs_nao_cristaos
2016,municipal,PA,1504703,Moju,Não cristãos,38356,39149,0.979744054765128,cristaos_vs_nao_cristaos
2016,municipal,PA,1504752,Mojuí Dos Campos,Cristãos,380,14024,0.027096406160867084,cristaos_vs_nao_cristaos
2016,municipal,PA,1504752,Mojuí Dos Campos,Não cristãos,13644,14024,0.9729035938391329,cristaos_vs_nao_cristaos
2016,municipal,PA,1504802,Monte Alegre,Cristãos,975,33114,0.02944373980793622,cristaos_vs_nao_cristaos
2016,municipal,PA,1504802,Monte Alegre,Não cristãos,32139,33114,0.9705562601920638,cristaos_vs_nao_cristaos
2016,municipal,PA,1504901,Muaná,Cristãos,1130,18340,0.061613958560523444,cristaos_vs_nao_cristaos
2016,municipal,PA,1504901,Muaná,Não cristãos,17210,18340,0.9383860414394766,cristaos_vs_nao_cristaos
2016,municipal,PA,1504950,Nova Esperança Do Piriá,Cristãos,0,11202,0.0,cristaos_vs_nao_cristaos
2016,municipal,PA,1504950,Nova Esperança Do Piriá,Não cristãos,11202,11202,1.0,cristaos_vs_nao_cristaos
2016,municipal,PA,1504976,Nova Ipixuna,Cristãos,103,8329,0.012366430543882818,cristaos_vs_nao_cristaos
2016,municipal,PA,1504976,Nova Ipixuna,Não cristãos,8226,8329,0.9876335694561171,cristaos_vs_nao_cristaos
2016,municipal,PA,1505007,Nova Timboteua,Cristãos,398,8580,0.04638694638694639,cristaos_vs_nao_cristaos
2016,municipal,PA,1505007,Nova Timboteua,Não cristãos,8182,8580,0.9536130536130536,cristaos_vs_nao_cristaos
2016,municipal,PA,1505031,Novo Progresso,Cristãos,737,13070,0.05638867635807192,cristaos_vs_nao_cristaos
2016,municipal,PA,1505031,Novo Progresso,Não cristãos,12333,13070,0.9436113236419281,cristaos_vs_nao_cristaos
2016,municipal,PA,1505064,Novo Repartimento,Cristãos,261,28942,0.009018036072144289,cristaos_vs_nao_cristaos
2016,municipal,PA,1505064,Novo Repartimento,Não cristãos,28681,28942,0.9909819639278558,cristaos_vs_nao_cristaos
2016,municipal,PA,1505106,Óbidos,Cristãos,436,24776,0.01759767516951889,cristaos_vs_nao_cristaos
2016,municipal,PA,1505106,Óbidos,Não cristãos,24340,24776,0.9824023248304811,cristaos_vs_nao_cristaos
2016,municipal,PA,1505205,Oeiras Do Pará,Cristãos,507,16418,0.030880740650505542,cristaos_vs_nao_cristaos
2016,municipal,PA,1505205,Oeiras Do Pará,Não cristãos,15911,16418,0.9691192593494945,cristaos_vs_nao_cristaos
2016,municipal,PA,1505304,Oriximiná,Cristãos,662,31642,0.02092155995196258,cristaos_vs_nao_cristaos
2016,municipal,PA,1505304,Oriximiná,Não cristãos,30980,31642,0.9790784400480375,cristaos_vs_nao_cristaos
2016,municipal,PA,1505403,Ourém,Cristãos,1224,11578,0.10571774054240801,cristaos_vs_nao_cristaos
2016,municipal,PA,1505403,Ourém,Não cristãos,10354,11578,0.894282259457592,cristaos_vs_nao_cristaos
2016,municipal,PA,1505437,Ourilândia Do Norte,Cristãos,644,15836,0.040666835059358426,cristaos_vs_nao_cristaos
2016,municipal,PA,1505437,Ourilândia Do Norte,Não cristãos,15192,15836,0.9593331649406416,cristaos_vs_nao_cristaos
2016,municipal,PA,1505486,Pacajá,Cristãos,258,17788,0.014504160107937935,cristaos_vs_nao_cristaos
2016,municipal,PA,1505486,Pacajá,Não cristãos,17530,17788,0.985495839892062,cristaos_vs_nao_cristaos
2016,municipal,PA,1505494,Palestina Do Pará,Cristãos,13,4640,0.0028017241379310344,cristaos_vs_nao_cristaos
2016,municipal,PA,1505494,Palestina Do Pará,Não cristãos,4627,4640,0.997198275862069,cristaos_vs_nao_cristaos
2016,municipal,PA,1505502,Paragominas,Cristãos,1127,49785,0.022637340564427035,cristaos_vs_nao_cristaos
2016,municipal,PA,1505502,Paragominas,Não cristãos,48658,49785,0.977362659435573,cristaos_vs_nao_cristaos
2016,municipal,PA,1505536,Parauapebas,Cristãos,4550,121506,0.03744671045051273,cristaos_vs_nao_cristaos
2016,municipal,PA,1505536,Parauapebas,Não cristãos,116956,121506,0.9625532895494873,cristaos_vs_nao_cristaos
2016,municipal,PA,1505551,Pau D'Arco,Não cristãos,5778,5778,1.0,cristaos_vs_nao_cristaos
2016,municipal,PA,1505601,Peixe-Boi,Não cristãos,6914,6914,1.0,cristaos_vs_nao_cristaos
2016,municipal,PA,1505635,Piçarra,Cristãos,203,6773,0.029971947438358185,cristaos_vs_nao_cristaos
2016,municipal,PA,1505635,Piçarra,Não cristãos,6570,6773,0.9700280525616418,cristaos_vs_nao_cristaos
2016,municipal,PA,1505650,Placas,Não cristãos,8461,8461,1.0,cristaos_vs_nao_cristaos
2016,municipal,PA,1505700,Ponta De Pedras,Cristãos,1521,14890,0.10214909335124245,cristaos_vs_nao_cristaos
2016,municipal,PA,1505700,Ponta De Pedras,Não cristãos,13369,14890,0.8978509066487576,cristaos_vs_nao_cristaos
2016,municipal,PA,1505809,Portel,Cristãos,754,21986,0.0342945510779587,cristaos_vs_nao_cristaos
2016,municipal,PA,1505809,Portel,Não cristãos,21232,21986,0.9657054489220414,cristaos_vs_nao_cristaos
2016,municipal,PA,1505908,Porto De Moz,Cristãos,402,15259,0.026345107805229702,cristaos_vs_nao_cristaos
2016,municipal,PA,1505908,Porto De Moz,Não cristãos,14857,15259,0.9736548921947703,cristaos_vs_nao_cristaos
2016,municipal,PA,1506005,Prainha,Cristãos,764,17054,0.044798874164418905,cristaos_vs_nao_cristaos
2016,municipal,PA,1506005,Prainha,Não cristãos,16290,17054,0.9552011258355811,cristaos_vs_nao_cristaos
2016,municipal,PA,1506104,Primavera,Não cristãos,8067,8067,1.0,cristaos_vs_nao_cristaos
2016,municipal,PA,1506112,Quatipuru,Cristãos,144,7693,0.018718315351618355,cristaos_vs_nao_cristaos
2016,municipal,PA,1506112,Quatipuru,Não cristãos,7549,7693,0.9812816846483816,cristaos_vs_nao_cristaos
2016,municipal,PA,1506138,Redenção,Cristãos,1618,41872,0.03864157432174245,cristaos_vs_nao_cristaos
2016,municipal,PA,1506138,Redenção,Não cristãos,40254,41872,0.9613584256782576,cristaos_vs_nao_cristaos
2016,municipal,PA,1506161,Rio Maria,Cristãos,1070,10014,0.10685040942680248,cristaos_vs_nao_cristaos
2016,municipal,PA,1506161,Rio Maria,Não cristãos,8944,10014,0.8931495905731975,cristaos_vs_nao_cristaos
2016,municipal,PA,1506187,Rondon Do Pará,Cristãos,1264,19398,0.06516135684091143,cristaos_vs_nao_cristaos
2016,municipal,PA,1506187,Rondon Do Pará,Não cristãos,18134,19398,0.9348386431590886,cristaos_vs_nao_cristaos
2016,municipal,PA,1506195,Rurópolis,Cristãos,308,12701,0.024250059050468467,cristaos_vs_nao_cristaos
2016,municipal,PA,1506195,Rurópolis,Não cristãos,12393,12701,0.9757499409495315,cristaos_vs_nao_cristaos
2016,municipal,PA,1506203,Salinópolis,Cristãos,927,22835,0.04059557696518502,cristaos_vs_nao_cristaos
2016,municipal,PA,1506203,Salinópolis,Não cristãos,21908,22835,0.959404423034815,cristaos_vs_nao_cristaos
2016,municipal,PA,1506302,Salvaterra,Cristãos,379,13652,0.027761500146498683,cristaos_vs_nao_cristaos
2016,municipal,PA,1506302,Salvaterra,Não cristãos,13273,13652,0.9722384998535013,cristaos_vs_nao_cristaos
2016,municipal,PA,1506351,Santa Bárbara Do Pará,Cristãos,305,12704,0.024008186397984885,cristaos_vs_nao_cristaos
2016,municipal,PA,1506351,Santa Bárbara Do Pará,Não cristãos,12399,12704,0.9759918136020151,cristaos_vs_nao_cristaos
2016,municipal,PA,1506401,Santa Cruz Do Arari,Cristãos,228,5313,0.04291360813099943,cristaos_vs_nao_cristaos
2016,municipal,PA,1506401,Santa Cruz Do Arari,Não cristãos,5085,5313,0.9570863918690006,cristaos_vs_nao_cristaos
2016,municipal,PA,1506500,Santa Izabel Do Pará,Cristãos,136,21845,0.0062256809338521405,cristaos_vs_nao_cristaos
2016,municipal,PA,1506500,Santa Izabel Do Pará,Não cristãos,21709,21845,0.9937743190661479,cristaos_vs_nao_cristaos
2016,municipal,PA,1506559,Santa Luzia Do Pará,Não cristãos,11514,11514,1.0,cristaos_vs_nao_cristaos
2016,municipal,PA,1506583,Santa Maria Das Barreiras,Cristãos,138,9611,0.014358547497658932,cristaos_vs_nao_cristaos
2016,municipal,PA,1506583,Santa Maria Das Barreiras,Não cristãos,9473,9611,0.985641452502341,cristaos_vs_nao_cristaos
2016,municipal,PA,1506609,Santa Maria Do Pará,Cristãos,200,15570,0.012845215157353885,cristaos_vs_nao_cristaos
2016,municipal,PA,1506609,Santa Maria Do Pará,Não cristãos,15370,15570,0.9871547848426461,cristaos_vs_nao_cristaos
2016,municipal,PA,1506708,Santana Do Araguaia,Cristãos,385,15715,0.024498886414253896,cristaos_vs_nao_cristaos
2016,municipal,PA,1506708,Santana Do Araguaia,Não cristãos,15330,15715,0.9755011135857461,cristaos_vs_nao_cristaos
2016,municipal,PA,1506807,Santarém,Cristãos,948,165765,0.005718939462492082,cristaos_vs_nao_cristaos
2016,municipal,PA,1506807,Santarém,Não cristãos,164817,165765,0.9942810605375079,cristaos_vs_nao_cristaos
2016,municipal,PA,1506906,Santarém Novo,Cristãos,56,5657,0.009899239879794944,cristaos_vs_nao_cristaos
2016,municipal,PA,1506906,Santarém Novo,Não cristãos,5601,5657,0.9901007601202051,cristaos_vs_nao_cristaos
2016,municipal,PA,1507003,Santo Antônio Do Tauá,Cristãos,579,19028,0.030428841706958167,cristaos_vs_nao_cristaos
2016,municipal,PA,1507003,Santo Antônio Do Tauá,Não cristãos,18449,19028,0.9695711582930419,cristaos_vs_nao_cristaos
2016,municipal,PA,1507102,São Caetano De Odivelas,Cristãos,174,11503,0.015126488742067287,cristaos_vs_nao_cristaos
2016,municipal,PA,1507102,São Caetano De Odivelas,Não cristãos,11329,11503,0.9848735112579328,cristaos_vs_nao_cristaos
2016,municipal,PA,1507151,São Domingos Do Araguaia,Cristãos,207,11132,0.01859504132231405,cristaos_vs_nao_cristaos
2016,municipal,PA,1507151,São Domingos Do Araguaia,Não cristãos,10925,11132,0.981404958677686,cristaos_vs_nao_cristaos
2016,municipal,PA,1507201,São Domingos Do Capim,Cristãos,2687,16802,0.15992143792405666,cristaos_vs_nao_cristaos
2016,municipal,PA,1507201,São Domingos Do Capim,Não cristãos,14115,16802,0.8400785620759433,cristaos_vs_nao_cristaos
2016,municipal,PA,1507300,São Félix Do Xingu,Cristãos,1546,25602,0.060385907350988206,cristaos_vs_nao_cristaos
2016,municipal,PA,1507300,São Félix Do Xingu,Não cristãos,24056,25602,0.9396140926490117,cristaos_vs_nao_cristaos
2016,municipal,PA,1507409,São Francisco Do Pará,Cristãos,744,10913,0.06817557042059928,cristaos_vs_nao_cristaos
2016,municipal,PA,1507409,São Francisco Do Pará,Não cristãos,10169,10913,0.9318244295794007,cristaos_vs_nao_cristaos
2016,municipal,PA,1507458,São Geraldo Do Araguaia,Cristãos,21,13962,0.0015040825096691017,cristaos_vs_nao_cristaos
2016,municipal,PA,1507458,São Geraldo Do Araguaia,Não cristãos,13941,13962,0.998495917490331,cristaos_vs_nao_cristaos
2016,municipal,PA,1507466,São João Da Ponta,Não cristãos,4500,4500,1.0,cristaos_vs_nao_cristaos
2016,municipal,PA,1507474,São João De Pirabas,Cristãos,515,13145,0.03917839482693039,cristaos_vs_nao_cristaos
2016,municipal,PA,1507474,São João De Pirabas,Não cristãos,12630,13145,0.9608216051730696,cristaos_vs_nao_cristaos
2016,municipal,PA,1507508,São João Do Araguaia,Não cristãos,7793,7793,1.0,cristaos_vs_nao_cristaos
2016,municipal,PA,1507607,São Miguel Do Guamá,Cristãos,1373,28464,0.04823636874648679,cristaos_vs_nao_cristaos
2016,municipal,PA,1507607,São Miguel Do Guamá,Não cristãos,27091,28464,0.9517636312535133,cristaos_vs_nao_cristaos
2016,municipal,PA,1507706,São Sebastião Da Boa Vista,Cristãos,2207,14966,0.1474675932112789,cristaos_vs_nao_cristaos
2016,municipal,PA,1507706,São Sebastião Da Boa Vista,Não cristãos,12759,14966,0.8525324067887211,cristaos_vs_nao_cristaos
2016,municipal,PA,1507755,Sapucaia,Cristãos,142,3618,0.03924820342730791,cristaos_vs_nao_cristaos
2016,municipal,PA,1507755,Sapucaia,Não cristãos,3476,3618,0.960751796572692,cristaos_vs_nao_cristaos
2016,municipal,PA,1507805,Senador José Porfírio,Cristãos,113,6970,0.016212338593974175,cristaos_vs_nao_cristaos
2016,municipal,PA,1507805,Senador José Porfírio,Não cristãos,6857,6970,0.9837876614060258,cristaos_vs_nao_cristaos
2016,municipal,PA,1507904,Soure,Cristãos,361,15306,0.023585522017509474,cristaos_vs_nao_cristaos
2016,municipal,PA,1507904,Soure,Não cristãos,14945,15306,0.9764144779824905,cristaos_vs_nao_cristaos
2016,municipal,PA,1507953,Tailândia,Cristãos,378,33523,0.011275840467738567,cristaos_vs_nao_cristaos
2016,municipal,PA,1507953,Tailândia,Não cristãos,33145,33523,0.9887241595322614,cristaos_vs_nao_cristaos
2016,municipal,PA,1507961,Terra Alta,Cristãos,351,8497,0.04130869718724255,cristaos_vs_nao_cristaos
2016,municipal,PA,1507961,Terra Alta,Não cristãos,8146,8497,0.9586913028127575,cristaos_vs_nao_cristaos
2016,municipal,PA,1507979,Terra Santa,Cristãos,563,10213,0.055125820033290904,cristaos_vs_nao_cristaos
2016,municipal,PA,1507979,Terra Santa,Não cristãos,9650,10213,0.9448741799667091,cristaos_vs_nao_cristaos
2016,municipal,PA,1508001,Tomé-Açu,Cristãos,1848,33905,0.054505235216044834,cristaos_vs_nao_cristaos
2016,municipal,PA,1508001,Tomé-Açu,Não cristãos,32057,33905,0.9454947647839552,cristaos_vs_nao_cristaos
2016,municipal,PA,1508035,Tracuateua,Cristãos,574,18550,0.030943396226415093,cristaos_vs_nao_cristaos
2016,municipal,PA,1508035,Tracuateua,Não cristãos,17976,18550,0.9690566037735849,cristaos_vs_nao_cristaos
2016,municipal,PA,1508050,Trairão,Não cristãos,8017,8017,1.0,cristaos_vs_nao_cristaos
2016,municipal,PA,1508084,Tucumã,Cristãos,567,19083,0.029712309385316774,cristaos_vs_nao_cristaos
2016,municipal,PA,1508084,Tucumã,Não cristãos,18516,19083,0.9702876906146832,cristaos_vs_nao_cristaos
2016,municipal,PA,1508100,Tucuruí,Cristãos,3089,56610,0.05456633103691927,cristaos_vs_nao_cristaos
2016,municipal,PA,1508100,Tucuruí,Não cristãos,53521,56610,0.9454336689630807,cristaos_vs_nao_cristaos
2016,municipal,PA,1508126,Ulianópolis,Cristãos,455,12599,0.036113977299785695,cristaos_vs_nao_cristaos
2016,municipal,PA,1508126,Ulianópolis,Não cristãos,12144,12599,0.9638860227002143,cristaos_vs_nao_cristaos
2016,municipal,PA,1508159,Uruará,Cristãos,777,21109,0.036808944052299966,cristaos_vs_nao_cristaos
2016,municipal,PA,1508159,Uruará,Não cristãos,20332,21109,0.9631910559477,cristaos_vs_nao_cristaos
2016,municipal,PA,1508209,Vigia,Cristãos,336,26435,0.012710421789294496,cristaos_vs_nao_cristaos
2016,municipal,PA,1508209,Vigia,Não cristãos,26099,26435,0.9872895782107055,cristaos_vs_nao_cristaos
2016,municipal,PA,1508308,Viseu,Cristãos,1973,29564,0.06673657150588554,cristaos_vs_nao_cristaos
2016,municipal,PA,1508308,Viseu,Não cristãos,27591,29564,0.9332634284941145,cristaos_vs_nao_cristaos
2016,municipal,PA,1508357,Vitória Do Xingu,Cristãos,141,10526,0.013395401862055862,cristaos_vs_nao_cristaos
2016,municipal,PA,1508357,Vitória Do Xingu,Não cristãos,10385,10526,0.9866045981379441,cristaos_vs_nao_cristaos
2016,municipal,PA,1508407,Xinguara,Cristãos,740,21582,0.03428783245297007,cristaos_vs_nao_cristaos
2016,municipal,PA,1508407,Xinguara,Não cristãos,20842,21582,0.9657121675470299,cristaos_vs_nao_cristaos
2016,municipal,PB,2500106,Água Branca,Não cristãos,5453,5453,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2500205,Aguiar,Não cristãos,3563,3563,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2500304,Alagoa Grande,Cristãos,57,15561,0.003663003663003663,cristaos_vs_nao_cristaos
2016,municipal,PB,2500304,Alagoa Grande,Não cristãos,15504,15561,0.9963369963369964,cristaos_vs_nao_cristaos
2016,municipal,PB,2500403,Alagoa Nova,Não cristãos,11205,11205,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2500502,Alagoinha,Cristãos,311,8321,0.037375315466891,cristaos_vs_nao_cristaos
2016,municipal,PB,2500502,Alagoinha,Não cristãos,8010,8321,0.962624684533109,cristaos_vs_nao_cristaos
2016,municipal,PB,2500536,Alcantil,Não cristãos,3706,3706,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2500577,Algodão De Jandaíra,Cristãos,116,2390,0.048535564853556486,cristaos_vs_nao_cristaos
2016,municipal,PB,2500577,Algodão De Jandaíra,Não cristãos,2274,2390,0.9514644351464435,cristaos_vs_nao_cristaos
2016,municipal,PB,2500601,Alhandra,Cristãos,159,14170,0.01122088920254058,cristaos_vs_nao_cristaos
2016,municipal,PB,2500601,Alhandra,Não cristãos,14011,14170,0.9887791107974594,cristaos_vs_nao_cristaos
2016,municipal,PB,2500700,São João Do Rio Do Peixe,Cristãos,475,11073,0.04289713718052922,cristaos_vs_nao_cristaos
2016,municipal,PB,2500700,São João Do Rio Do Peixe,Não cristãos,10598,11073,0.9571028628194708,cristaos_vs_nao_cristaos
2016,municipal,PB,2500734,Amparo,Não cristãos,1963,1963,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2500775,Aparecida,Não cristãos,5408,5408,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2500809,Araçagi,Não cristãos,10085,10085,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2500908,Arara,Não cristãos,6259,6259,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2501005,Araruna,Não cristãos,9606,9606,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2501104,Areia,Cristãos,336,13296,0.02527075812274368,cristaos_vs_nao_cristaos
2016,municipal,PB,2501104,Areia,Não cristãos,12960,13296,0.9747292418772563,cristaos_vs_nao_cristaos
2016,municipal,PB,2501153,Areia De Baraúnas,Não cristãos,1542,1542,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2501203,Areial,Não cristãos,4359,4359,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2501302,Aroeiras,Não cristãos,10245,10245,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2501351,Assunção,Não cristãos,2915,2915,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2501401,Baía Da Traição,Não cristãos,5224,5224,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2501500,Bananeiras,Não cristãos,12605,12605,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2501534,Baraúna,Cristãos,113,3366,0.033571004159239456,cristaos_vs_nao_cristaos
2016,municipal,PB,2501534,Baraúna,Não cristãos,3253,3366,0.9664289958407606,cristaos_vs_nao_cristaos
2016,municipal,PB,2501575,Barra De Santana,Não cristãos,5782,5782,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2501609,Barra De Santa Rosa,Não cristãos,8487,8487,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2501708,Barra De São Miguel,Cristãos,80,4026,0.01987083954297069,cristaos_vs_nao_cristaos
2016,municipal,PB,2501708,Barra De São Miguel,Não cristãos,3946,4026,0.9801291604570294,cristaos_vs_nao_cristaos
2016,municipal,PB,2501807,Bayeux,Cristãos,1316,54302,0.02423483481271408,cristaos_vs_nao_cristaos
2016,municipal,PB,2501807,Bayeux,Não cristãos,52986,54302,0.975765165187286,cristaos_vs_nao_cristaos
2016,municipal,PB,2501906,Belém,Não cristãos,9894,9894,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2502003,Belém Do Brejo Do Cruz,Cristãos,33,4895,0.006741573033707865,cristaos_vs_nao_cristaos
2016,municipal,PB,2502003,Belém Do Brejo Do Cruz,Não cristãos,4862,4895,0.9932584269662922,cristaos_vs_nao_cristaos
2016,municipal,PB,2502052,Bernardino Batista,Cristãos,207,2116,0.09782608695652174,cristaos_vs_nao_cristaos
2016,municipal,PB,2502052,Bernardino Batista,Não cristãos,1909,2116,0.9021739130434783,cristaos_vs_nao_cristaos
2016,municipal,PB,2502102,Boa Ventura,Não cristãos,4068,4068,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2502151,Boa Vista,Não cristãos,4921,4921,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2502201,Bom Jesus,Não cristãos,2609,2609,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2502300,Bom Sucesso,Não cristãos,3553,3553,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2502409,Bonito De Santa Fé,Não cristãos,5663,5663,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2502508,Boqueirão,Não cristãos,11366,11366,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2502607,Igaracy,Não cristãos,4180,4180,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2502706,Borborema,Não cristãos,3469,3469,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2502805,Brejo Do Cruz,Não cristãos,8010,8010,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2502904,Brejo Dos Santos,Não cristãos,4894,4894,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2503001,Caaporã,Não cristãos,13441,13441,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2503100,Cabaceiras,Não cristãos,3726,3726,1.0,cristaos_vs_nao_cristaos
2016,municipal,PB,2503209,Cabedelo,Cristãos,334,33228,0.010051763572890334,cristaos_vs_nao_cristaos
